age,marital,gender,address,income,inccat,car,carcat,ed,employ,retire,empcat,jobsat,reside,wireless,multline,voice,pager,internet,callid,callwait,owntv,ownvcr,owncd,ownpda,ownpc,ownfax,news,response
49,Unmarried,Male,11,21,Under $25,10.8,Economy,Some college,8,No,5 to 15,Somewhat satisfied,1,No,No,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No
28,Unmarried,Male,6,28,$25 - $49,14.5,Economy,Some college,6,No,5 to 15,Highly satisfied,1,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No
60,Married,Male,4,122,$75+,60.7,Luxury,College degree,12,No,5 to 15,Highly satisfied,2,No,No,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No
37,Unmarried,Female,9,67,$50 - $74,33.1,Luxury,High school degree,17,No,More than 15,Somewhat dissatisfied,1,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No
45,Married,Female,19,54,$50 - $74,26.3,Standard,Some college,5,No,5 to 15,Somewhat satisfied,3,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No
49,Married,Male,19,31,$25 - $49,15.3,Standard,College degree,8,No,5 to 15,Neutral,4,No,No,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No
47,Married,Male,20,324,$75+,72.4,Luxury,College degree,22,No,More than 15,Somewhat satisfied,4,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No
37,Unmarried,Male,6,99,$75+,50.4,Luxury,High school degree,14,No,5 to 15,Highly dissatisfied,1,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No
41,Married,Male,10,38,$25 - $49,19.9,Standard,High school degree,0,No,Less than 5,Somewhat dissatisfied,2,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No
43,Married,Female,10,39,$25 - $49,19.6,Standard,High school degree,2,No,Less than 5,Highly dissatisfied,4,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,No,No
48,Married,Male,3,94,$75+,47.2,Luxury,Some college,14,No,5 to 15,Neutral,2,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes
50,Married,Male,8,67,$50 - $74,33,Luxury,Did not complete high school,20,No,More than 15,Neutral,2,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No
41,Unmarried,Female,1,65,$50 - $74,33.5,Luxury,College degree,8,No,5 to 15,Somewhat dissatisfied,1,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No
45,Married,Female,26,50,$50 - $74,26,Standard,Some college,10,No,5 to 15,Neutral,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes
29,Married,Female,4,23,Under $25,11.4,Economy,High school degree,3,No,Less than 5,Somewhat satisfied,4,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No
63,Unmarried,Female,33,88,$75+,43.8,Luxury,Some college,26,No,More than 15,Neutral,1,Yes,No,No,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No
29,Married,Female,2,22,Under $25,10.6,Economy,High school degree,0,No,Less than 5,Highly dissatisfied,5,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No
54,Unmarried,Male,29,150,$75+,75.2,Luxury,High school degree,15,No,More than 15,Highly dissatisfied,1,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes
67,Unmarried,Male,3,22,Under $25,11.2,Economy,College degree,28,Yes,More than 15,Highly satisfied,1,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No
25,Married,Male,6,29,$25 - $49,14.2,Economy,High school degree,1,No,Less than 5,Somewhat dissatisfied,4,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No
39,Married,Female,13,119,$75+,58.6,Luxury,Post-undergraduate degree,6,No,5 to 15,Somewhat dissatisfied,2,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No
48,Married,Female,12,65,$50 - $74,32.5,Luxury,Did not complete high school,13,No,5 to 15,Neutral,7,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No
25,Unmarried,Male,0,23,Under $25,11.5,Economy,Some college,0,No,Less than 5,Somewhat dissatisfied,1,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,No,No,No,Yes,No
45,Unmarried,Female,2,74,$50 - $74,37.5,Luxury,Did not complete high school,14,No,5 to 15,Somewhat dissatisfied,1,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,No
37,Unmarried,Male,2,51,$50 - $74,25.8,Standard,High school degree,14,No,5 to 15,Highly satisfied,2,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No
33,Married,Female,2,29,$25 - $49,14,Economy,Did not complete high school,7,No,5 to 15,Neutral,2,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No
50,Unmarried,Male,17,59,$50 - $74,28.4,Standard,High school degree,18,No,More than 15,Somewhat dissatisfied,1,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes
25,Married,Female,4,20,Under $25,9.9,Economy,College degree,2,No,Less than 5,Highly dissatisfied,3,No,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No
55,Unmarried,Male,11,50,$50 - $74,24,Standard,College degree,4,No,Less than 5,Neutral,3,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No
57,Married,Female,11,117,$75+,58.1,Luxury,High school degree,22,No,More than 15,Highly satisfied,2,Yes,Yes,No,Yes,,Yes,No,Yes,Yes,Yes,No,No,No,Yes,No
67,Unmarried,Male,3,43,$25 - $49,21.9,Standard,Did not complete high school,25,Yes,More than 15,Highly satisfied,1,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No
42,Married,Male,5,79,$75+,39.8,Luxury,Some college,20,No,More than 15,Somewhat dissatisfied,2,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No
66,Married,Female,33,20,Under $25,9.8,Economy,Some college,18,Yes,More than 15,Somewhat satisfied,2,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No
42,Unmarried,Male,21,38,$25 - $49,19.1,Standard,Did not complete high school,8,No,5 to 15,Somewhat satisfied,2,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No
28,Married,Female,9,49,$25 - $49,24.5,Standard,Some college,4,No,Less than 5,Somewhat dissatisfied,5,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
45,Unmarried,Male,8,65,$50 - $74,32.3,Luxury,Post-undergraduate degree,4,No,Less than 5,Somewhat satisfied,2,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,No,No,No,Yes,No
76,Married,Male,36,10,Under $25,4.9,Economy,Did not complete high school,54,Yes,More than 15,Highly satisfied,2,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No
31,Unmarried,Male,0,34,$25 - $49,16.3,Standard,Did not complete high school,10,No,5 to 15,Somewhat satisfied,3,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No
39,Unmarried,Male,1,46,$25 - $49,23.6,Standard,Did not complete high school,16,No,More than 15,Somewhat dissatisfied,1,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No
39,Married,Female,8,46,$25 - $49,22.7,Standard,College degree,4,No,Less than 5,Somewhat dissatisfied,2,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No
47,Unmarried,Female,1,38,$25 - $49,19.8,Standard,High school degree,13,No,5 to 15,Neutral,3,No,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No
32,Married,Female,3,39,$25 - $49,19.3,Standard,Some college,3,No,Less than 5,Somewhat dissatisfied,5,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No
52,Married,Male,23,126,$75+,62.8,Luxury,Did not complete high school,28,No,More than 15,Somewhat satisfied,2,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No
25,Married,Male,3,15,Under $25,7.6,Economy,Did not complete high school,2,No,Less than 5,Highly dissatisfied,5,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No
70,Unmarried,Male,41,12,Under $25,6,Economy,Some college,11,Yes,5 to 15,Highly satisfied,1,No,Yes,Yes,No,,No,No,Yes,Yes,Yes,No,No,No,No,No
39,Married,Female,18,66,$50 - $74,31.3,Luxury,College degree,3,No,Less than 5,Neutral,4,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No
57,Unmarried,Male,26,185,$75+,93.5,Luxury,College degree,15,No,More than 15,Highly satisfied,2,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No
46,Married,Female,17,31,$25 - $49,15.2,Standard,Some college,2,No,Less than 5,Somewhat dissatisfied,2,No,Yes,No,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No
56,Married,Female,35,113,$75+,58,Luxury,High school degree,12,No,5 to 15,Somewhat dissatisfied,5,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No
36,Unmarried,Male,6,24,Under $25,12,Economy,High school degree,3,No,Less than 5,Somewhat dissatisfied,1,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes
36,Unmarried,Female,1,103,$75+,52.3,Luxury,College degree,2,No,Less than 5,Neutral,1,No,Yes,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No
23,Married,Female,3,30,$25 - $49,14.8,Economy,Did not complete high school,7,No,5 to 15,Somewhat satisfied,6,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No
54,Unmarried,Male,6,76,$75+,38,Luxury,Did not complete high school,20,No,More than 15,Neutral,1,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No
21,Married,Male,2,22,Under $25,11.2,Economy,High school degree,2,No,Less than 5,Highly dissatisfied,4,No,No,No,No,,No,No,Yes,Yes,Yes,No,Yes,No,No,No
38,Married,Male,0,87,$75+,44.7,Luxury,Did not complete high school,14,No,5 to 15,Highly satisfied,6,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No
39,Married,Female,17,97,$75+,49.2,Luxury,High school degree,3,No,Less than 5,Somewhat satisfied,3,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No
32,Married,Female,2,28,$25 - $49,14.1,Economy,College degree,7,No,5 to 15,Somewhat satisfied,5,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No
36,Unmarried,Female,8,50,$50 - $74,25.9,Standard,Some college,7,No,5 to 15,Somewhat dissatisfied,1,No,No,No,No,,No,No,Yes,Yes,Yes,No,Yes,No,No,No
51,Married,Female,7,368,$75+,77.3,Luxury,Some college,27,No,More than 15,Highly satisfied,2,No,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No
47,Married,Female,12,95,$75+,46.3,Luxury,High school degree,28,No,More than 15,Somewhat satisfied,3,No,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,No,No,No,Yes,No
45,Unmarried,Female,25,84,$75+,42.5,Luxury,Did not complete high school,24,No,More than 15,Somewhat satisfied,2,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No
46,Married,Male,9,34,$25 - $49,17.5,Standard,Did not complete high school,8,No,5 to 15,Somewhat satisfied,3,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No
48,Married,Female,28,68,$50 - $74,33.7,Luxury,High school degree,17,No,More than 15,Somewhat satisfied,3,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No
37,Married,Male,13,48,$25 - $49,24.7,Standard,Did not complete high school,19,No,More than 15,Highly satisfied,4,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No
54,Married,Male,35,349,$75+,81.5,Luxury,College degree,21,No,More than 15,Highly satisfied,2,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No
44,Unmarried,Male,6,83,$75+,42.5,Luxury,High school degree,20,No,More than 15,Somewhat dissatisfied,2,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No
41,Unmarried,Female,3,25,$25 - $49,12.3,Economy,Some college,6,No,5 to 15,Highly satisfied,1,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No
35,Married,Female,0,46,$25 - $49,22.3,Standard,College degree,0,No,Less than 5,Neutral,3,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No
36,Unmarried,Male,3,25,$25 - $49,12.8,Economy,High school degree,3,No,Less than 5,Highly dissatisfied,1,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No
62,Married,Male,26,115,$75+,56.9,Luxury,Did not complete high school,27,No,More than 15,Somewhat satisfied,3,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No
54,Married,Female,26,23,Under $25,11.6,Economy,Did not complete high school,5,No,5 to 15,Somewhat dissatisfied,7,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No
35,Unmarried,Female,10,59,$50 - $74,29.3,Standard,Some college,12,No,5 to 15,Somewhat dissatisfied,1,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No
34,Married,Male,12,28,$25 - $49,14,Economy,Did not complete high school,15,No,More than 15,Somewhat satisfied,4,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No
30,Unmarried,Male,7,25,$25 - $49,12.8,Economy,High school degree,10,No,5 to 15,Neutral,1,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No
34,Unmarried,Female,4,64,$50 - $74,32.5,Luxury,High school degree,12,No,5 to 15,Neutral,2,No,Yes,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No
55,Married,Female,18,33,$25 - $49,16.6,Standard,Did not complete high school,2,No,Less than 5,Highly dissatisfied,7,No,No,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No
34,Unmarried,Male,12,32,$25 - $49,15.4,Standard,Some college,5,No,5 to 15,Highly dissatisfied,1,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No
24,Married,Male,4,26,$25 - $49,12.6,Economy,College degree,0,No,Less than 5,Somewhat satisfied,4,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes
24,Married,Female,1,19,Under $25,9.5,Economy,College degree,0,No,Less than 5,Neutral,4,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No
33,Married,Female,1,16,Under $25,8.1,Economy,College degree,0,No,Less than 5,Somewhat dissatisfied,4,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No
24,Married,Female,0,18,Under $25,9,Economy,High school degree,3,No,Less than 5,Highly dissatisfied,3,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No
46,Unmarried,Female,4,29,$25 - $49,14.3,Economy,College degree,6,No,5 to 15,Somewhat satisfied,1,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
40,Married,Female,11,73,$50 - $74,36.5,Luxury,High school degree,19,No,More than 15,Highly satisfied,3,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No
30,Married,Female,1,46,$25 - $49,22.9,Standard,High school degree,7,No,5 to 15,Neutral,6,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No
40,Unmarried,Male,1,72,$50 - $74,35.1,Luxury,Some college,18,No,More than 15,Somewhat satisfied,1,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No
49,Married,Male,8,56,$50 - $74,26.6,Standard,High school degree,19,No,More than 15,Highly satisfied,2,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes
30,Unmarried,Female,1,23,Under $25,11.8,Economy,High school degree,2,No,Less than 5,Highly satisfied,2,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No
61,Unmarried,Male,23,359,$75+,73.2,Luxury,High school degree,37,No,More than 15,Highly satisfied,1,Yes,Yes,Yes,Yes,,Yes,No,Yes,Yes,Yes,No,No,No,Yes,No
57,Married,Male,6,25,$25 - $49,12.6,Economy,College degree,0,No,Less than 5,Neutral,2,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No
25,Married,Female,3,20,Under $25,9.7,Economy,High school degree,7,No,5 to 15,Neutral,3,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,Yes,Yes
35,Unmarried,Male,2,127,$75+,63.9,Luxury,College degree,4,No,Less than 5,Somewhat satisfied,1,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No
37,Married,Female,7,60,$50 - $74,29.2,Standard,High school degree,16,No,More than 15,Highly dissatisfied,4,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No
40,Unmarried,Female,6,130,$75+,64.9,Luxury,College degree,13,No,5 to 15,Highly satisfied,1,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No
70,Unmarried,Female,35,17,Under $25,8.4,Economy,Some college,18,Yes,More than 15,Somewhat dissatisfied,1,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No
49,Unmarried,Female,17,68,$50 - $74,33.6,Luxury,College degree,13,No,5 to 15,Somewhat satisfied,1,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No
43,Married,Male,5,48,$25 - $49,23.5,Standard,Did not complete high school,19,No,More than 15,Somewhat satisfied,4,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes
42,Married,Female,15,51,$50 - $74,25.2,Standard,Some college,21,No,More than 15,Highly satisfied,4,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes
20,Married,Female,1,20,Under $25,9.7,Economy,High school degree,2,No,Less than 5,Somewhat dissatisfied,8,Yes,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No,No
32,Unmarried,Female,7,36,$25 - $49,17.8,Standard,College degree,6,No,5 to 15,Highly dissatisfied,1,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No
51,Unmarried,Female,13,39,$25 - $49,19.7,Standard,High school degree,1,No,Less than 5,Highly dissatisfied,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No
62,Married,Male,25,122,$75+,59.9,Luxury,High school degree,30,No,More than 15,Somewhat dissatisfied,2,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No
24,Unmarried,Female,1,20,Under $25,9.3,Economy,Did not complete high school,6,No,5 to 15,Somewhat dissatisfied,1,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No
33,Unmarried,Male,13,57,$50 - $74,28.5,Standard,Did not complete high school,16,No,More than 15,Somewhat satisfied,3,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No
50,Married,Female,28,65,$50 - $74,32,Luxury,Some college,17,No,More than 15,Highly dissatisfied,2,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes
42,Unmarried,Male,21,46,$25 - $49,23.2,Standard,Some college,7,No,5 to 15,Somewhat dissatisfied,1,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No
34,Married,Female,8,44,$25 - $49,22,Standard,Post-undergraduate degree,3,No,Less than 5,Somewhat satisfied,3,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No
43,Married,Female,15,44,$25 - $49,21.8,Standard,High school degree,15,No,More than 15,Neutral,5,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No
53,Unmarried,Female,7,459,$75+,79.7,Luxury,Post-undergraduate degree,27,No,More than 15,Highly satisfied,1,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No
51,Married,Female,32,360,$75+,73.8,Luxury,College degree,24,No,More than 15,Highly satisfied,2,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No
45,Married,Male,14,100,$75+,49.2,Luxury,High school degree,22,No,More than 15,Neutral,4,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,Yes,No
37,Married,Male,12,27,$25 - $49,12.9,Economy,High school degree,1,No,Less than 5,Neutral,4,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No
38,Unmarried,Female,1,51,$50 - $74,25.1,Standard,College degree,13,No,5 to 15,Somewhat satisfied,2,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes
52,Married,Male,8,240,$75+,69.5,Luxury,High school degree,33,No,More than 15,Highly satisfied,3,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No
56,Unmarried,Female,18,171,$75+,84.1,Luxury,High school degree,23,No,More than 15,Somewhat satisfied,1,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No
40,Unmarried,Female,19,90,$75+,45.8,Luxury,College degree,1,No,Less than 5,Highly dissatisfied,2,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No
33,Married,Female,13,18,Under $25,8.9,Economy,Some college,0,No,Less than 5,Highly dissatisfied,3,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No
55,Unmarried,Female,15,198,$75+,99.3,Luxury,Did not complete high school,35,No,More than 15,Somewhat satisfied,1,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No
30,Married,Male,2,41,$25 - $49,20,Standard,College degree,6,No,5 to 15,Somewhat satisfied,6,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No
35,Unmarried,Female,10,21,Under $25,9.7,Economy,High school degree,8,No,5 to 15,Somewhat dissatisfied,1,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No
26,Married,Female,0,44,$25 - $49,21.2,Standard,Post-undergraduate degree,0,No,Less than 5,Highly dissatisfied,5,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No
48,Unmarried,Female,18,26,$25 - $49,13,Economy,Did not complete high school,2,No,Less than 5,Highly dissatisfied,1,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No
47,Unmarried,Male,6,153,$75+,76.2,Luxury,High school degree,19,No,More than 15,Somewhat dissatisfied,1,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No
40,Unmarried,Male,13,25,$25 - $49,12.5,Economy,Some college,7,No,5 to 15,Highly satisfied,3,No,Yes,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,Yes
41,Married,Male,20,21,Under $25,10.7,Economy,College degree,1,No,Less than 5,Highly dissatisfied,3,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No
53,Married,Female,26,46,$25 - $49,23.3,Standard,Some college,10,No,5 to 15,Highly satisfied,2,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,Yes
49,Unmarried,Female,3,98,$75+,49.4,Luxury,Did not complete high school,20,No,More than 15,Highly satisfied,1,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No
45,Married,Female,7,38,$25 - $49,18.6,Standard,High school degree,4,No,Less than 5,Somewhat dissatisfied,2,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No
29,Married,Female,10,18,Under $25,9.3,Economy,College degree,3,No,Less than 5,Highly dissatisfied,2,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No
45,Unmarried,Female,26,39,$25 - $49,19.4,Standard,Some college,1,No,Less than 5,Somewhat satisfied,1,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No
26,Married,Female,2,22,Under $25,10.8,Economy,Did not complete high school,6,No,5 to 15,Neutral,4,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No
51,Unmarried,Female,4,74,$50 - $74,36.2,Luxury,High school degree,7,No,5 to 15,Somewhat dissatisfied,1,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No
39,Unmarried,Female,0,99,$75+,48,Luxury,Some college,12,No,5 to 15,Somewhat satisfied,1,No,No,No,No,,No,No,Yes,Yes,Yes,No,No,No,No,No
54,Unmarried,Male,19,66,$50 - $74,31.2,Luxury,Post-undergraduate degree,20,No,More than 15,Neutral,2,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No
36,Married,Male,4,70,$50 - $74,34.7,Luxury,Some college,12,No,5 to 15,Somewhat dissatisfied,2,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No
48,Unmarried,Male,13,28,$25 - $49,14.3,Economy,Did not complete high school,5,No,5 to 15,Neutral,1,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No
35,Married,Female,10,30,$25 - $49,14.8,Economy,College degree,1,No,Less than 5,Neutral,3,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No
44,Married,Female,9,20,Under $25,10,Economy,Did not complete high school,10,No,5 to 15,Somewhat dissatisfied,2,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes
62,Unmarried,Female,18,10,Under $25,5.1,Economy,Did not complete high school,40,Yes,More than 15,Somewhat dissatisfied,1,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No
52,Married,Female,0,67,$50 - $74,32.1,Luxury,Did not complete high school,22,No,More than 15,Highly satisfied,4,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,No,No,No,Yes,No
40,Unmarried,Female,10,239,$75+,72.6,Luxury,College degree,16,No,More than 15,Neutral,1,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No
42,Unmarried,Female,2,53,$50 - $74,27.2,Standard,Some college,4,No,Less than 5,Somewhat dissatisfied,1,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No
58,Married,Female,18,15,Under $25,7.5,Economy,Did not complete high school,0,Yes,Less than 5,Highly dissatisfied,2,No,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No
